,0
10942,76
10943,-1
10944,81
10945,78
10946,69
10947,32
10948,160
10949,167
10950,81
10951,252
10952,78
10953,32
10954,-1
10955,167
10956,81
10957,135
10958,362
10959,32
10960,116
10961,204
10962,81
10963,114
10964,362
10965,32
10966,203
10967,-1
10968,-1
10969,32
10970,188
10971,-1
10972,81
10973,-1
10974,359
10975,32
10976,226
10977,-1
10978,23
10979,138
10980,87
10981,32
10982,246
10983,203
10984,81
10985,-1
10986,353
10987,32
10988,-1
10989,81
10990,253
10991,288
10992,32
10993,81
10994,251
10995,353
10996,32
10997,111
10998,167
10999,-1
11000,251
11001,-1
11002,32
11003,246
11004,-1
11005,81
11006,-1
11007,201
11008,32
11009,90
11010,203
11011,81
11012,-1
11013,28
11014,-1
11015,-1
11016,167
11017,34
11018,247
11019,65
11020,32
11021,-1
11022,-1
11023,6
11024,-1
11025,74
11026,32
11027,-1
11028,167
11029,81
11030,251
11031,335
11032,32
11033,-1
11034,203
11035,81
11036,253
11037,353
11038,-1
11039,203
11040,-1
11041,-1
11042,259
11043,32
11044,221
11045,-1
11046,81
11047,196
11048,363
11049,32
11050,-1
11051,203
11052,46
11053,-1
11054,303
11055,32
11056,244
11057,-1
11058,-1
11059,253
11060,348
11061,32
11062,-1
11063,167
11064,-1
11065,106
11066,32
11067,246
11068,-1
11069,353
11070,32
11071,200
11072,81
11073,-1
11074,-1
11075,32
11076,-1
11077,81
11078,253
11079,335
11080,32
11081,57
11082,167
11083,81
11084,107
11085,348
11086,32
11087,122
11088,167
11089,81
11090,-1
11091,362
11092,32
11093,157
11094,167
11095,81
11096,-1
11097,272
11098,32
11099,-1
11100,203
11101,81
11102,253
11103,353
11104,32
11105,122
11106,-1
11107,-1
11108,-1
11109,293
11110,32
11111,-1
11112,-1
11113,81
11114,353
11115,32
11116,-1
11117,81
11118,281
11119,32
11120,122
11121,203
11122,81
11123,237
11124,305
11125,32
11126,122
11127,-1
11128,81
11129,78
11130,-1
11131,32
11132,97
11133,-1
11134,251
11135,163
11136,32
11137,-1
11138,-1
11139,81
11140,-1
11141,155
11142,32
11143,-1
11144,-1
11145,81
11146,65
11147,305
11148,-1
11149,167
11150,81
11151,133
11152,353
11153,246
11154,-1
11155,-1
11156,-1
11157,61
11158,32
11159,246
11160,167
11161,81
11162,169
11163,332
11164,33
11165,-1
11166,204
11167,81
11168,133
11169,32
11170,246
11171,81
11172,253
11173,-1
11174,32
11175,-1
11176,-1
11177,253
11178,32
11179,245
11180,203
11181,81
11182,-1
11183,362
11184,32
11185,214
11186,203
11187,-1
11188,253
11189,20
11190,32
11191,-1
11192,81
11193,251
11194,353
11195,32
11196,246
11197,203
11198,81
11199,-1
11200,353
11201,32
11202,122
11203,-1
11204,59
11205,-1
11206,177
11207,32
11208,-1
11209,-1
11210,-1
11211,-1
11212,144
11213,32
11214,-1
11215,203
11216,81
11217,-1
11218,359
11219,32
11220,245
11221,-1
11222,81
11223,251
11224,353
11225,32
11226,246
11227,203
11228,81
11229,-1
11230,353
11231,32
11232,205
11233,-1
11234,129
11235,329
11236,32
11237,192
11238,204
11239,81
11240,-1
11241,351
11242,32
11243,-1
11244,167
11245,81
11246,-1
11247,353
11248,32
11249,-1
11250,-1
11251,251
11252,353
11253,32
11254,204
11255,-1
11256,363
11257,32
11258,192
11259,167
11260,43
11261,-1
11262,323
11263,32
11264,188
11265,4
11266,-1
11267,187
11268,32
11269,-1
11270,253
11271,91
11272,32
11273,160
11274,-1
11275,46
11276,-1
11277,-1
11278,-1
11279,210
11280,-1
11281,81
11282,-1
11283,-1
11284,245
11285,-1
11286,108
11287,363
11288,246
11289,203
11290,81
11291,253
11292,353
11293,32
11294,246
11295,167
11296,81
11297,-1
11298,353
11299,32
11300,-1
11301,167
11302,81
11303,-1
11304,323
11305,32
11306,122
11307,203
11308,36
11309,32
11310,167
11311,81
11312,-1
11313,293
11314,32
11315,226
11316,81
11317,250
11318,32
11319,77
11320,-1
11321,-1
11322,106
11323,32
11324,111
11325,-1
11326,-1
11327,29
11328,74
11329,32
11330,70
11331,-1
11332,59
11333,48
11334,-1
11335,32
11336,-1
11337,81
11338,250
11339,177
11340,32
11341,57
11342,-1
11343,-1
11344,-1
11345,32
11346,-1
11347,167
11348,81
11349,225
11350,215
11351,32
11352,90
11353,203
11354,-1
11355,253
11356,-1
11357,32
11358,-1
11359,-1
11360,81
11361,293
11362,32
11363,76
11364,167
11365,-1
11366,353
11367,32
11368,-1
11369,203
11370,81
11371,253
11372,353
11373,32
11374,70
11375,-1
11376,81
11377,251
11378,353
11379,32
11380,103
11381,130
11382,-1
11383,-1
11384,32
11385,221
11386,167
11387,81
11388,225
11389,335
11390,32
11391,119
11392,-1
11393,-1
11394,-1
11395,332
11396,32
11397,205
11398,81
11399,253
11400,323
11401,32
11402,221
11403,167
11404,81
11405,48
11406,159
11407,32
11408,246
11409,-1
11410,81
11411,348
11412,32
11413,160
11414,-1
11415,81
11416,-1
11417,323
11418,32
11419,179
11420,153
11421,71
11422,247
11423,318
11424,32
11425,167
11426,81
11427,-1
11428,286
11429,32
11430,246
11431,-1
11432,81
11433,237
11434,353
11435,32
11436,90
11437,-1
11438,11
11439,14
11440,32
11441,191
11442,-1
11443,81
11444,47
11445,302
11446,32
11447,-1
11448,-1
11449,81
11450,-1
11451,-1
11452,32
11453,160
11454,127
11455,81
11456,-1
11457,302
11458,32
11459,-1
11460,-1
11461,276
11462,32
11463,93
11464,167
11465,-1
11466,144
11467,32
11468,122
11469,-1
11470,81
11471,250
11472,288
11473,32
11474,203
11475,81
11476,253
11477,353
11478,32
11479,-1
11480,203
11481,9
11482,253
11483,-1
11484,164
11485,-1
11486,-1
11487,29
11488,61
11489,32
11490,158
11491,-1
11492,108
11493,177
11494,32
11495,-1
11496,203
11497,81
11498,359
11499,32
11500,-1
11501,203
11502,81
11503,253
11504,-1
11505,32
11506,221
11507,-1
11508,81
11509,30
11510,246
11511,-1
11512,353
11513,32
11514,246
11515,203
11516,81
11517,253
11518,309
11519,32
11520,157
11521,23
11522,-1
11523,32
11524,246
11525,81
11526,-1
11527,329
11528,32
11529,-1
11530,-1
11531,81
11532,-1
11533,91
11534,32
11535,203
11536,81
11537,254
11538,353
11539,-1
11540,-1
11541,81
11542,-1
11543,-1
11544,-1
11545,-1
11546,81
11547,87
11548,362
11549,33
11550,90
11551,-1
11552,81
11553,-1
11554,-1
11555,32
11556,203
11557,-1
11558,253
11559,259
11560,32
11561,-1
11562,77
11563,81
11564,-1
11565,-1
11566,32
11567,-1
11568,167
11569,81
11570,247
11571,190
11572,32
11573,-1
11574,-1
11575,-1
11576,196
11577,329
11578,32
11579,-1
11580,204
11581,81
11582,-1
11583,353
11584,32
11585,221
11586,-1
11587,81
11588,108
11589,272
11590,32
11591,-1
11592,-1
11593,81
11594,196
11595,305
11596,32
11597,76
11598,17
11599,-1
11600,-1
11601,32
11602,-1
11603,203
11604,253
11605,351
11606,116
11607,-1
11608,81
11609,247
11610,276
11611,32
11612,167
11613,81
11614,-1
11615,407
11616,267
11617,264
11618,84
11619,304
11620,401
11621,381
11622,323
11623,109
11624,444
11625,485
11626,185
11627,460
11628,408
11629,416
11630,436
11631,340
11632,399
11633,408
11634,305
11635,368
11636,95
11637,220
11638,155
11639,267
11640,61
11641,302
11642,404
11643,407
11644,393
11645,259
11646,372
11647,432
11648,393
11649,381
11650,357
11651,432
11652,211
11653,329
11654,144
11655,61
11656,304
11657,332
11658,312
11659,393
11660,-1
11661,185
11662,306
11663,485
11664,428
11665,368
11666,137
11667,432
11668,381
11669,-1
11670,286
11671,234
11672,444
11673,-1
11674,460
11675,386
11676,432
11677,450
11678,211
11679,302
11680,220
11681,349
11682,381
11683,329
11684,152
11685,322
11686,355
11687,276
11688,335
11689,185
11690,163
11691,357
11692,259
11693,398
11694,-1
11695,267
11696,104
11697,401
11698,476
11699,349
11700,343
11701,187
11702,476
11703,485
11704,373
11705,323
11706,432
11707,-1
11708,309
11709,329
11710,393
11711,48
11712,335
11713,77
11714,152
11715,416
11716,163
11717,190
11718,343
11719,335
11720,256
11721,155
11722,408
11723,432
11724,431
11725,-1
11726,309
11727,293
11728,-1
11729,366
11730,445
11731,443
11732,193
11733,460
11734,383
11735,357
11736,303
11737,275
11738,159
11739,185
11740,256
11741,193
11742,-1
11743,329
11744,275
11745,445
11746,44
11747,393
11748,91
11749,405
11750,28
11751,373
11752,485
11753,460
11754,293
11755,432
11756,303
11757,466
11758,416
11759,264
11760,352
11761,368
11762,420
11763,267
11764,120
11765,187
11766,69
11767,340
11768,276
11769,373
11770,275
11771,416
11772,22
11773,460
11774,340
11775,388
11776,322
11777,485
11778,44
11779,460
11780,432
11781,264
11782,398
11783,-1
11784,404
11785,256
11786,-1
11787,356
11788,255
11789,335
11790,91
11791,388
11792,275
11793,445
11794,215
11795,286
11796,393
11797,388
11798,404
11799,137
11800,386
11801,187
11802,309
11803,275
11804,-1
11805,193
11806,447
11807,258
11808,-1
11809,-1
11810,453
11811,177
11812,177
11813,286
11814,-1
11815,61
11816,28
11817,267
11818,120
11819,109
11820,106
11821,220
11822,308
11823,-1
11824,144
11825,352
11826,84
11827,104
11828,322
11829,416
11830,95
11831,343
11832,372
11833,393
11834,256
11835,-1
11836,228
11837,50
11838,-1
11839,87
11840,349
11841,207
11842,-1
11843,366
11844,177
11845,305
11846,281
11847,393
11848,276
11849,298
11850,340
11851,104
11852,304
11853,305
11854,74
11855,-1
11856,28
11857,255
11858,431
11859,393
11860,372
11861,303
11862,267
11863,193
11864,298
11865,234
11866,375
11867,352
11868,404
11869,104
11870,286
11871,373
11872,308
11873,405
11874,298
11875,467
11876,207
11877,429
11878,61
11879,304
11880,349
11881,357
11882,312
11883,335
11884,-1
11885,258
11886,356
11887,322
11888,460
11889,276
11890,106
11891,356
11892,485
11893,398
11894,340
11895,405
11896,432
11897,373
11898,340
11899,373
11900,308
11901,322
11902,-1
11903,298
11904,398
11905,305
11906,460
11907,393
11908,-1
11909,443
11910,106
11911,460
11912,258
11913,432
11914,298
11915,340
11916,357
11917,234
11918,-1
11919,53
11920,288
11921,375
11922,460
11923,120
11924,131
11925,264
11926,485
11927,69
11928,460
11929,259
11930,432
11931,58
11932,386
11933,304
11934,460
11935,322
11936,288
11937,337
11938,275
11939,373
11940,393
11941,293
11942,215
11943,298
11944,485
11945,306
11946,460
11947,298
11948,280
11949,337
11950,404
11951,152
11952,-1
11953,-1
11954,366
11955,335
11956,485
11957,38
11958,124
11959,432
11960,356
11961,190
11962,460
11963,50
11964,332
11965,137
11966,53
11967,375
11968,340
11969,144
11970,84
11971,228
11972,485
11973,264
11974,322
11975,-1
11976,432
11977,323
11978,343
11979,460
11980,409
11981,335
11982,381
11983,190
11984,193
11985,-1
11986,256
11987,383
11988,322
11989,9
11990,40
11991,95
11992,267
11993,185
11994,155
11995,207
11996,155
11997,190
11998,288
11999,256
12000,258
12001,-1
12002,393
12003,349
12004,276
12005,65
12006,187
12007,215
12008,20
12009,159
12010,288
12011,288
12012,-1
12013,-1
12014,-1
12015,264
12016,393
12017,485
12018,356
12019,429
12020,303
12021,418
12022,152
12023,-1
12024,416
12025,123
12026,280
12027,228
12028,220
12029,-1
12030,460
12031,398
12032,372
12033,298
12034,485
12035,460
12036,84
12037,432
12038,-1
12039,276
12040,275
12041,393
12042,276
12043,106
12044,298
12045,152
12046,175
12047,100
12048,207
12049,175
12050,276
12051,459
12052,460
12053,255
12054,402
12055,124
12056,-1
12057,264
12058,432
12059,177
12060,124
12061,393
12062,308
12063,276
12064,267
12065,52
12066,193
12067,100
12068,65
12069,393
12070,352
12071,304
12072,234
12073,193
12074,332
12075,-1
12076,304
12077,275
12078,322
12079,322
12080,340
12081,393
12082,288
12083,429
12084,185
12085,95
12086,84
12087,401
12088,297
12089,259
12090,312
12091,460
12092,383
12093,193
12094,445
12095,485
12096,375
12097,460
12098,155
12099,356
12100,352
12101,175
12102,373
12103,305
12104,264
12105,124
12106,275
12107,234
12108,352
12109,228
12110,185
12111,375
12112,404
12113,305
12114,-1
12115,388
12116,264
12117,297
12118,464
12119,276
12120,398
12121,50
12122,383
12123,395
12124,163
12125,393
12126,291
12127,100
12128,152
12129,193
12130,480
12131,393
12132,402
12133,201
12134,375
12135,291
12136,368
12137,409
12138,372
12139,444
12140,-1
12141,480
12142,343
12143,305
12144,368
12145,297
12146,-1
12147,47
12148,460
12149,408
12150,349
12151,375
12152,381
12153,332
12154,124
12155,445
12156,305
12157,391
12158,393
12159,234
12160,-1
12161,337
12162,357
12163,373
12164,288
12165,343
12166,276
12167,322
12168,407
12169,185
12170,80
12171,271
12172,267
12173,485
12174,50
12175,460
12176,124
12177,432
12178,228
12179,305
12180,-1
12181,404
12182,276
12183,-1
12184,-1
12185,124
12186,352
12187,187
12188,124
12189,109
12190,407
12191,386
12192,393
12193,152
12194,264
12195,386
12196,380
12197,408
12198,124
12199,303
12200,-1
12201,163
12202,266
12203,322
12204,308
12205,444
12206,297
12207,393
12208,264
12209,220
12210,275
12211,393
12212,408
12213,356
12214,297
12215,159
12216,428
12217,276
12218,416
12219,474
12220,-1
12221,388
12222,291
12223,-1
12224,104
12225,303
12226,123
12227,266
12228,372
12229,104
12230,485
12231,431
12232,228
12233,187
12234,-1
12235,297
12236,-1
12237,460
12238,375
12239,297
12240,155
12241,207
12242,74
12243,91
12244,124
12245,109
12246,303
12247,187
12248,460
12249,-1
12250,335
12251,275
12252,407
12253,405
12254,187
12255,476
12256,303
12257,323
12258,187
12259,259
12260,366
12261,386
12262,234
12263,271
12264,20
12265,343
12266,258
12267,190
12268,266
12269,255
12270,106
12271,303
12272,297
12273,398
12274,201
12275,368
12276,95
12277,-1
12278,-1
12279,159
12280,155
12281,388
12282,393
12283,332
12284,259
12285,-1
12286,100
12287,393
12288,291
12289,356
12290,123
12291,335
12292,258
12293,47
12294,159
12295,303
12296,155
12297,335
12298,-1
12299,152
12300,356
12301,429
12302,356
12303,431
12304,201
12305,308
12306,-1
12307,259
12308,-1
12309,275
12310,335
12311,258
12312,304
12313,131
12314,297
12315,485
12316,152
12317,460
12318,104
12319,432
12320,303
12321,256
12322,-1
12323,357
12324,408
12325,437
12326,485
12327,163
12328,460
12329,29
12330,402
12331,297
12332,275
12333,393
12334,190
12335,271
12336,255
12337,187
12338,393
12339,335
12340,-1
12341,44
12342,-1
12343,-1
12344,428
12345,305
12346,336
12347,297
12348,429
12349,271
12350,460
12351,343
12352,349
12353,323
12354,264
12355,443
12356,460
12357,303
12358,271
12359,343
12360,303
12361,-1
12362,175
12363,80
12364,-1
12365,207
12366,304
12367,271
12368,408
12369,352
12370,431
12371,-1
12372,-1
12373,123
12374,104
12375,44
12376,256
12377,152
12378,291
12379,393
12380,220
12381,280
12382,306
12383,380
12384,144
12385,393
12386,234
12387,-1
12388,271
12389,485
12390,379
12391,388
12392,266
12393,432
12394,393
12395,485
12396,280
12397,460
12398,190
12399,432
12400,323
12401,-1
12402,456
12403,460
12404,388
12405,234
12406,-1
12407,444
12408,-1
12409,356
12410,-1
12411,258
12412,476
12413,380
12414,305
12415,352
12416,402
12417,432
12418,451
12419,467
12420,312
12421,201
12422,356
12423,152
12424,305
12425,215
12426,340
12427,163
12428,405
12429,36
12430,104
12431,45
12432,280
12433,185
12434,304
12435,264
12436,-1
12437,386
12438,425
12439,304
12440,322
12441,451
12442,303
12443,137
12444,276
12445,322
12446,240
12447,349
12448,332
12449,201
12450,102
12451,304
12452,288
12453,201
12454,393
12455,-1
12456,337
12457,404
12458,271
12459,258
12460,332
12461,193
12462,401
12463,58
12464,215
12465,163
12466,304
12467,375
12468,137
12469,104
12470,102
12471,240
12472,485
12473,429
12474,460
12475,405
12476,432
12477,476
12478,48
12479,280
12480,429
12481,405
12482,349
12483,402
12484,380
12485,271
12486,285
12487,69
12488,155
12489,95
12490,404
12491,416
12492,323
12493,405
12494,255
12495,297
12496,485
12497,255
12498,460
12499,228
12500,432
12501,291
12502,349
12503,177
12504,259
12505,69
12506,-1
12507,61
12508,144
12509,343
12510,460
12511,402
12512,340
12513,398
12514,185
12515,304
12516,77
12517,215
12518,234
12519,109
12520,306
12521,297
12522,303
12523,340
12524,386
12525,104
12526,386
12527,337
12528,485
12529,258
12530,460
12531,123
12532,432
12533,312
12534,322
12535,65
12536,306
12537,187
12538,356
12539,368
12540,356
12541,404
12542,407
12543,405
12544,404
12545,297
12546,228
12547,121
12548,190
12549,69
12550,159
12551,276
12552,275
12553,312
12554,460
12555,280
12556,258
12557,44
12558,193
12559,431
12560,393
12561,322
12562,297
12563,175
12564,102
12565,65
12566,259
12567,280
12568,392
12569,305
12570,402
12571,266
12572,380
12573,95
12574,393
12575,201
12576,402
12577,270
12578,152
12579,270
12580,291
12581,137
12582,102
12583,185
12584,-1
12585,137
12586,460
12587,61
12588,432
12589,444
12590,444
12591,305
12592,340
12593,323
12594,275
12595,398
12596,431
12597,343
12598,332
12599,106
12600,291
12601,297
12602,-1
12603,280
12604,460
12605,432
12606,323
12607,266
12608,175
12609,264
12610,366
12611,-1
12612,258
12613,305
12614,357
12615,368
12616,201
12617,332
12618,36
12619,-1
12620,228
12621,372
12622,37
12623,87
12624,306
12625,-1
12626,30
12627,155
12628,315
12629,288
12630,152
12631,332
12632,121
12633,297
12634,305
12635,-1
12636,460
12637,155
12638,323
12639,445
12640,485
12641,332
12642,460
12643,432
12644,337
12645,467
12646,335
12647,401
12648,80
12649,383
12650,306
12651,87
12652,275
12653,234
12654,61
12655,104
12656,285
12657,58
12658,460
12659,215
12660,401
12661,335
12662,258
12663,-1
12664,393
12665,335
12666,270
12667,84
12668,291
12669,177
12670,185
12671,80
12672,352
12673,291
12674,386
12675,285
12676,187
12677,332
12678,201
12679,152
12680,331
12681,87
12682,306
12683,322
12684,454
12685,270
12686,291
12687,187
12688,315
12689,323
12690,395
12691,460
12692,312
12693,356
12694,392
12695,-1
12696,393
12697,84
12698,372
12699,297
12700,87
12701,404
12702,322
12703,405
12704,190
12705,91
12706,270
12707,357
12708,393
12709,408
12710,335
12711,322
12712,428
12713,407
12714,304
12715,398
12716,297
12717,453
12718,436
12719,407
12720,315
12721,408
12722,155
12723,276
12724,368
12725,201
12726,400
12727,220
12728,375
12729,258
12730,315
12731,460
12732,405
12733,-1
12734,444
12735,375
12736,343
12737,270
12738,276
12739,297
12740,304
12741,393
12742,163
12743,297
12744,306
12745,258
12746,429
12747,315
12748,295
12749,220
12750,152
12751,393
12752,280
12753,234
12754,304
12755,443
12756,464
12757,-1
12758,280
12759,432
12760,395
12761,-1
12762,-1
12763,256
12764,335
12765,322
12766,356
12767,400
12768,220
12769,275
12770,405
12771,264
12772,456
12773,395
12774,343
12775,357
12776,356
12777,398
12778,332
12779,485
12780,335
12781,460
12782,340
12783,368
12784,375
12785,343
12786,393
12787,275
12788,50
12789,152
12790,306
12791,325
12792,368
12793,259
12794,285
12795,337
12796,303
12797,306
12798,393
12799,408
12800,305
12801,431
12802,276
12803,431
12804,349
12805,325
12806,190
12807,322
12808,352
12809,276
12810,175
12811,335
12812,340
12813,398
12814,393
12815,50
12816,285
12817,416
12818,131
12819,-1
12820,392
12821,365
12822,12
12823,392
12824,187
12825,234
12826,393
12827,77
12828,276
12829,297
12830,100
12831,312
12832,460
12833,368
12834,-1
12835,392
12836,485
12837,297
12838,460
12839,405
12840,432
12841,-1
12842,303
12843,352
12844,-1
12845,187
12846,336
12847,297
12848,-1
12849,109
12850,259
12851,-1
12852,425
12853,264
12854,368
12855,365
12856,402
12857,467
12858,312
12859,398
12860,291
12861,416
12862,337
12863,375
12864,121
12865,-1
12866,288
12867,52
12868,337
12869,-1
12870,392
12871,-1
12872,408
12873,304
12874,485
12875,92
12876,460
12877,30
12878,432
12879,131
12880,443
12881,-1
12882,386
12883,312
12884,285
12885,418
12886,-1
12887,383
12888,256
12889,312
12890,444
12891,266
12892,395
12893,460
12894,-1
12895,234
12896,-1
12897,280
12898,215
12899,228
12900,31
12901,432
12902,155
12903,240
12904,-1
12905,336
12906,404
12907,485
12908,460
12909,405
12910,432
12911,402
12912,264
12913,392
12914,386
12915,220
12916,418
12917,270
12918,459
12919,407
12920,460
12921,-1
12922,432
12923,-1
12924,465
12925,416
12926,-1
12927,400
12928,306
12929,332
12930,-1
12931,306
12932,258
12933,220
12934,356
12935,400
12936,352
12937,460
12938,315
12939,336
12940,-1
12941,240
12942,472
12943,255
12944,408
12945,297
12946,432
12947,303
12948,40
12949,365
12950,187
12951,400
12952,92
12953,306
12954,368
12955,460
12956,100
12957,144
12958,400
12959,393
12960,-1
12961,304
12962,155
12963,77
12964,418
12965,74
12966,408
12967,102
12968,269
12969,207
12970,480
12971,393
12972,408
12973,425
12974,336
12975,322
12976,343
12977,52
12978,234
12979,297
12980,404
12981,477
12982,393
12983,343
12984,372
12985,297
12986,207
12987,388
12988,259
12989,187
12990,269
12991,220
12992,306
12993,80
12994,123
12995,100
12996,297
12997,106
12998,-1
12999,429
13000,395
13001,291
13002,-1
13003,393
13004,38
13005,256
13006,400
13007,393
13008,234
13009,259
13010,400
13011,-1
13012,407
13013,393
13014,159
13015,61
13016,315
13017,-1
13018,61
13019,-1
13020,255
13021,445
13022,155
13023,-1
13024,193
13025,-1
13026,175
13027,445
13028,444
13029,276
13030,58
13031,368
13032,372
13033,-1
13034,269
13035,291
13036,386
13037,-1
13038,-1
13039,256
13040,185
13041,207
13042,288
13043,336
13044,100
13045,443
13046,-1
13047,460
13048,228
13049,476
13050,-1
13051,460
13052,-1
13053,325
13054,-1
13055,206
13056,104
13057,269
13058,368
13059,193
13060,322
13061,87
13062,80
13063,45
13064,144
13065,159
13066,312
13067,159
13068,288
13069,258
13070,337
13071,467
13072,185
13073,460
13074,432
13075,288
13076,315
13077,460
13078,432
13079,375
13080,485
13081,-1
13082,460
13083,368
13084,432
13085,444
13086,58
13087,102
13088,193
13089,185
13090,240
13091,-1
13092,438
13093,393
13094,405
13095,368
13096,451
13097,258
13098,185
13099,306
13100,206
13101,40
13102,131
13103,485
13104,-1
13105,460
13106,74
13107,421
13108,190
13109,30
13110,393
13111,400
13112,-1
13113,348
13114,315
13115,349
13116,228
13117,312
13118,460
13119,400
13120,45
13121,100
13122,259
13123,206
13124,-1
13125,322
13126,405
13127,336
13128,424
13129,368
13130,48
13131,343
13132,285
13133,429
13134,386
13135,288
13136,393
13137,155
13138,372
13139,365
13140,28
13141,201
13142,395
13143,398
13144,304
13145,44
13146,349
13147,-1
13148,386
13149,388
13150,255
13151,291
13152,201
13153,337
13154,348
13155,306
13156,258
13157,123
13158,357
13159,102
13160,368
13161,123
13162,215
13163,-1
13164,337
13165,348
13166,357
13167,144
13168,336
13169,50
13170,436
13171,315
13172,460
13173,408
13174,432
13175,392
13176,306
13177,303
13178,393
13179,306
13180,264
13181,259
13182,291
13183,84
13184,460
13185,322
13186,337
13187,466
13188,475
13189,-1
13190,405
13191,177
13192,431
13193,-1
13194,215
13195,-1
13196,305
13197,332
13198,392
13199,304
13200,220
13201,275
13202,185
13203,295
13204,424
13205,95
13206,-1
13207,432
13208,295
13209,485
13210,368
13211,303
13212,275
13213,432
13214,451
13215,467
13216,206
13217,460
13218,409
13219,428
13220,264
13221,275
13222,398
13223,429
13224,206
13225,295
13226,398
13227,312
13228,336
13229,400
13230,325
13231,444
13232,190
13233,408
13234,69
13235,215
13236,193
13237,375
13238,336
13239,348
13240,175
13241,445
13242,-1
13243,398
13244,432
13245,262
13246,315
13247,305
13248,431
13249,388
13250,366
13251,444
13252,106
13253,266
13254,332
13255,258
13256,451
13257,-1
13258,-1
13259,393
13260,343
13261,444
13262,159
13263,266
13264,201
13265,228
13266,121
13267,106
13268,-1
13269,58
13270,69
13271,445
13272,240
13273,255
13274,348
13275,332
13276,402
13277,240
13278,52
13279,152
13280,121
13281,291
13282,45
13283,255
13284,109
13285,393
13286,322
13287,266
13288,228
13289,388
13290,306
13291,393
13292,285
13293,372
13294,269
13295,269
13296,393
13297,305
13298,372
13299,336
13300,-1
13301,87
13302,393
13303,-1
13304,445
13305,121
13306,432
13307,102
13308,303
13309,366
13310,476
13311,187
13312,31
13313,428
13314,366
13315,336
13316,315
13317,400
13318,206
13319,375
13320,274
13321,291
13322,352
13323,332
13324,348
13325,349
13326,-1
13327,424
13328,280
13329,352
13330,304
13331,228
13332,104
13333,240
13334,419
13335,106
13336,460
13337,398
13338,349
13339,444
13340,402
13341,290
13342,-1
13343,-1
13344,137
13345,159
13346,175
13347,52
13348,348
13349,388
13350,-1
13351,348
13352,285
13353,485
13354,65
13355,460
13356,77
13357,432
13358,-1
13359,152
13360,-1
13361,131
13362,177
13363,357
13364,432
13365,357
13366,405
13367,432
13368,388
13369,386
13370,95
13371,460
13372,175
13373,349
13374,312
13375,266
13376,336
13377,25
13378,45
13379,266
13380,220
13381,274
13382,187
13383,352
13384,276
13385,177
13386,291
13387,193
13388,431
13389,461
13390,392
13391,365
13392,445
13393,220
13394,-1
13395,201
13396,77
13397,303
13398,424
13399,312
13400,460
13401,276
13402,-1
13403,291
13404,280
13405,-1
13406,443
13407,336
13408,416
13409,201
13410,379
13411,393
13412,386
13413,-1
13414,304
13415,220
13416,393
13417,187
13418,280
13419,304
13420,290
13421,429
13422,290
13423,295
13424,-1
13425,106
13426,424
13427,274
13428,92
13429,-1
13430,-1
13431,220
13432,215
13433,-1
13434,197
13435,-1
13436,429
13437,-1
13438,193
13439,375
13440,-1
13441,336
13442,290
13443,424
13444,-1
13445,-1
13446,398
13447,357
13448,419
13449,163
13450,206
13451,-1
13452,409
13453,197
13454,445
13455,398
13456,197
13457,274
13458,155
13459,431
13460,152
13461,352
13462,102
13463,408
13464,77
13465,295
13466,325
13467,325
13468,393
13469,185
13470,337
13471,256
13472,375
13473,92
13474,343
13475,131
13476,291
13477,312
13478,461
13479,306
13480,159
13481,337
13482,295
13483,375
13484,348
13485,365
13486,421
13487,348
13488,258
13489,-1
13490,295
13491,336
13492,228
13493,336
13494,315
13495,429
13496,315
13497,187
13498,393
13499,408
13500,352
13501,388
13502,386
13503,163
13504,393
13505,-1
13506,276
13507,131
13508,406
13509,193
13510,393
13511,206
13512,372
13513,337
13514,431
13515,379
13516,304
13517,306
13518,-1
13519,312
13520,424
13521,409
13522,-1
13523,-1
13524,185
13525,375
13526,304
13527,-1
13528,421
13529,400
13530,303
13531,102
13532,187
13533,104
13534,274
13535,461
13536,163
13537,343
13538,352
13539,159
13540,-1
13541,304
13542,460
13543,109
13544,432
13545,259
13546,95
13547,322
13548,285
13549,-1
13550,-1
13551,259
13552,332
13553,206
13554,349
13555,-1
13556,-1
13557,163
13558,-1
13559,375
13560,193
13561,276
13562,-1
13563,276
13564,109
13565,306
13566,303
13567,240
13568,220
13569,39
13570,80
13571,100
13572,228
13573,485
13574,388
13575,290
13576,-1
13577,328
13578,-1
13579,322
13580,-1
13581,228
13582,-1
13583,177
13584,220
13585,352
13586,266
13587,137
13588,-1
13589,-1
13590,404
13591,-1
13592,-1
13593,409
13594,279
13595,328
13596,-1
13597,328
13598,274
13599,422
13600,-1
13601,290
13602,305
13603,290
13604,279
13605,429
13606,106
13607,408
13608,327
13609,-1
13610,-1
13611,106
13612,460
13613,80
13614,152
13615,306
13616,485
13617,460
13618,305
13619,432
13620,-1
13621,485
13622,-1
13623,405
13624,343
13625,476
13626,382
13627,331
13628,393
13629,256
13630,197
13631,336
13632,303
13633,290
13634,152
13635,375
13636,206
13637,206
13638,177
13639,197
13640,266
13641,193
13642,295
13643,228
13644,328
13645,77
13646,52
13647,332
13648,295
13649,276
13650,331
13651,393
13652,392
13653,-1
13654,306
13655,185
13656,215
13657,240
13658,163
13659,256
13660,-1
13661,274
13662,322
13663,371
13664,258
13665,305
13666,346
13667,422
13668,342
