,Protein,NClusters2,Labels_2,NClusters3,Labels_3,NClusters4,Labels_4,NClusters5,Labels_5,NClusters6,Labels_6,NClusters7,Labels_7,NClusters8,Labels_8,NClusters9,Labels_9,NClusters10,Labels_10,NClusters11,Labels_11,NClusters12,Labels_12,NClusters13,Labels_13,NClusters14,Labels_14,NClusters15,Labels_15,NClusters16,Labels_16,NClusters17,Labels_17,NClusters18,Labels_18,NClusters19,Labels_19,NClusters20,Labels_20,NClusters21,Labels_21,NClusters22,Labels_22,NClusters23,Labels_23,NClusters24,Labels_24,NClusters25,Labels_25,NClusters26,Labels_26,NClusters27,Labels_27,NClusters28,Labels_28,NClusters29,Labels_29
111,LEF1,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,0,10,9,11,1,12,5,13,1,14,13,15,12,16,5,17,11,18,13,19,2,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,11,28,27,29,23
112,LEF1,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,4,10,5,11,9,12,1,13,12,14,1,15,4,16,2,17,16,18,2,19,12,20,19,21,15,22,13,23,0,24,19,25,20,26,12,27,0,28,12,29,0
113,LEF1,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
114,LEF1,2,0,3,2,4,0,5,0,6,5,7,3,8,3,9,4,10,6,11,7,12,5,13,9,14,7,15,11,16,3,17,15,18,12,19,6,20,2,21,13,22,0,23,13,24,18,25,17,26,18,27,7,28,8,29,19
115,LEF1,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
116,LEF1,2,1,3,1,4,3,5,3,6,1,7,5,8,0,9,6,10,9,11,9,12,1,13,8,14,8,15,7,16,2,17,3,18,16,19,13,20,11,21,4,22,11,23,8,24,9,25,7,26,16,27,17,28,25,29,20
117,LEF1,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
118,MYC,2,0,3,1,4,0,5,0,6,0,7,0,8,3,9,4,10,5,11,9,12,1,13,3,14,13,15,7,16,2,17,3,18,16,19,13,20,0,21,15,22,11,23,8,24,9,25,20,26,12,27,0,28,20,29,20
119,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
120,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,5,13,7,14,13,15,12,16,0,17,2,18,17,19,2,20,17,21,5,22,1,23,18,24,1,25,15,26,4,27,23,28,10,29,26
121,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
122,MYC,2,1,3,0,4,1,5,2,6,2,7,1,8,7,9,1,10,2,11,8,12,2,13,6,14,5,15,2,16,1,17,9,18,5,19,1,20,15,21,20,22,2,23,20,24,0,25,0,26,19,27,6,28,17,29,1
123,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
124,MYC,2,0,3,1,4,0,5,0,6,1,7,0,8,0,9,4,10,5,11,9,12,1,13,3,14,1,15,7,16,2,17,3,18,16,19,13,20,0,21,15,22,13,23,1,24,9,25,20,26,12,27,0,28,12,29,25
125,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
126,MYC,2,0,3,1,4,1,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,7,13,7,14,0,15,5,16,0,17,2,18,17,19,11,20,13,21,2,22,6,23,11,24,11,25,6,26,4,27,23,28,10,29,19
127,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
128,MYC,2,0,3,1,4,0,5,3,6,1,7,0,8,0,9,4,10,5,11,9,12,1,13,3,14,12,15,7,16,2,17,3,18,1,19,13,20,0,21,15,22,12,23,8,24,9,25,20,26,12,27,25,28,11,29,25
129,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
130,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,9,12,1,13,3,14,12,15,0,16,2,17,12,18,2,19,12,20,16,21,14,22,13,23,10,24,23,25,24,26,14,27,25,28,9,29,5
131,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,19,24,8,25,12,26,7,27,3,28,23,29,17
132,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,7,13,7,14,0,15,5,16,14,17,2,18,17,19,6,20,8,21,2,22,21,23,11,24,3,25,6,26,18,27,4,28,5,29,19
133,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
134,MYC,2,0,3,1,4,0,5,4,6,0,7,0,8,0,9,4,10,5,11,9,12,1,13,3,14,12,15,7,16,2,17,3,18,16,19,13,20,0,21,15,22,11,23,8,24,9,25,20,26,12,27,25,28,20,29,20
135,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
136,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,3,13,9,14,7,15,11,16,3,17,15,18,12,19,0,20,2,21,13,22,0,23,4,24,18,25,16,26,25,27,7,28,8,29,2
137,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,4,25,1,26,1,27,3,28,23,29,17
138,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,3,11,0,12,3,13,7,14,7,15,5,16,14,17,15,18,12,19,6,20,8,21,17,22,21,23,11,24,3,25,6,26,18,27,4,28,5,29,6
139,MYC,2,0,3,1,4,3,5,3,6,1,7,5,8,0,9,6,10,5,11,9,12,8,13,8,14,8,15,6,16,13,17,6,18,3,19,3,20,11,21,4,22,15,23,22,24,6,25,7,26,16,27,17,28,19,29,20
140,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
141,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,0,10,6,11,1,12,5,13,1,14,13,15,12,16,5,17,11,18,17,19,2,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,23,28,27,29,23
142,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,2,9,2,10,3,11,0,12,3,13,9,14,7,15,11,16,7,17,15,18,12,19,6,20,2,21,13,22,0,23,2,24,18,25,16,26,25,27,7,28,8,29,2
143,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
144,MYC,2,1,3,0,4,1,5,3,6,2,7,1,8,7,9,1,10,2,11,8,12,2,13,6,14,5,15,2,16,1,17,9,18,5,19,1,20,15,21,20,22,2,23,20,24,0,25,8,26,19,27,9,28,17,29,1
145,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
146,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,19,24,4,25,1,26,7,27,3,28,23,29,17
147,MYC,2,0,3,2,4,0,5,0,6,5,7,0,8,3,9,4,10,8,11,7,12,3,13,9,14,7,15,11,16,3,17,15,18,12,19,0,20,2,21,13,22,0,23,4,24,18,25,16,26,25,27,7,28,8,29,25
148,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
149,MYC,2,1,3,0,4,1,5,2,6,2,7,1,8,4,9,5,10,2,11,8,12,10,13,4,14,2,15,13,16,4,17,1,18,9,19,1,20,12,21,20,22,16,23,15,24,7,25,0,26,22,27,18,28,3,29,1
150,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
151,MYC,2,0,3,1,4,0,5,0,6,4,7,0,8,0,9,4,10,5,11,9,12,4,13,10,14,10,15,10,16,11,17,5,18,1,19,9,20,0,21,19,22,3,23,12,24,20,25,4,26,21,27,16,28,12,29,25
152,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
153,MYC,2,0,3,1,4,1,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,7,13,7,14,0,15,5,16,0,17,10,18,8,19,11,20,13,21,2,22,6,23,11,24,11,25,6,26,4,27,4,28,5,29,6
154,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
155,MYC,2,1,3,0,4,3,5,3,6,2,7,5,8,0,9,6,10,2,11,2,12,8,13,8,14,4,15,14,16,13,17,6,18,3,19,3,20,18,21,1,22,15,23,22,24,16,25,3,26,8,27,10,28,25,29,14
156,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,9,14,1,15,0,16,3,17,12,18,11,19,0,20,2,21,13,22,20,23,4,24,22,25,16,26,0,27,7,28,8,29,18
157,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,4,25,12,26,7,27,3,28,23,29,17
158,MYC,2,0,3,1,4,1,5,3,6,1,7,0,8,7,9,1,10,9,11,6,12,4,13,3,14,5,15,2,16,1,17,12,18,7,19,10,20,7,21,11,22,18,23,7,24,22,25,8,26,19,27,15,28,2,29,27
159,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
160,MYC,2,1,3,0,4,1,5,3,6,1,7,1,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,2,23,20,24,14,25,8,26,19,27,9,28,17,29,27
161,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
162,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
163,MYC,2,0,3,1,4,2,5,1,6,5,7,6,8,2,9,2,10,3,11,0,12,3,13,2,14,7,15,11,16,14,17,4,18,12,19,6,20,5,21,17,22,0,23,2,24,18,25,17,26,3,27,24,28,14,29,2
164,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
165,MYC,2,1,3,1,4,1,5,3,6,4,7,4,8,0,9,3,10,7,11,10,12,6,13,0,14,12,15,8,16,12,17,8,18,4,19,14,20,1,21,18,22,3,23,21,24,21,25,13,26,23,27,20,28,7,29,28
166,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
167,MYC,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,5,11,7,12,5,13,12,14,13,15,12,16,5,17,16,18,2,19,9,20,19,21,5,22,17,23,0,24,19,25,10,26,17,27,13,28,12,29,25
168,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
169,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,7,13,7,14,13,15,5,16,0,17,2,18,17,19,11,20,13,21,2,22,6,23,18,24,11,25,15,26,4,27,23,28,10,29,19
170,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
171,MYC,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,20,24,0,25,21,26,19,27,9,28,17,29,27
172,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
173,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,4,10,5,11,1,12,5,13,12,14,12,15,0,16,5,17,16,18,2,19,9,20,19,21,14,22,17,23,0,24,19,25,1,26,17,27,13,28,9,29,0
174,MYC,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,6,11,7,12,5,13,3,14,13,15,12,16,3,17,11,18,17,19,2,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,23,28,27,29,0
175,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
176,MYC,2,1,3,0,4,3,5,3,6,2,7,5,8,4,9,6,10,2,11,2,12,8,13,8,14,4,15,14,16,13,17,6,18,3,19,3,20,18,21,1,22,15,23,22,24,16,25,3,26,8,27,10,28,25,29,14
177,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
178,MYC,2,0,3,1,4,0,5,4,6,0,7,0,8,0,9,4,10,5,11,9,12,1,13,8,14,12,15,7,16,2,17,3,18,16,19,13,20,0,21,15,22,11,23,8,24,9,25,20,26,12,27,25,28,20,29,20
179,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
180,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,3,13,9,14,7,15,11,16,14,17,15,18,12,19,6,20,2,21,13,22,21,23,18,24,3,25,16,26,18,27,7,28,10,29,19
181,MYC,2,0,3,1,4,0,5,3,6,1,7,0,8,3,9,4,10,5,11,9,12,1,13,3,14,9,15,0,16,2,17,12,18,14,19,9,20,16,21,14,22,12,23,4,24,5,25,11,26,14,27,25,28,9,29,5
182,MYC,2,1,3,1,4,1,5,3,6,1,7,0,8,7,9,3,10,8,11,6,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,7,20,14,21,19,22,7,23,17,24,15,25,22,26,6,27,8,28,11,29,8
183,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
184,MYC,2,1,3,0,4,3,5,2,6,2,7,1,8,4,9,1,10,2,11,8,12,2,13,6,14,9,15,14,16,4,17,9,18,5,19,1,20,12,21,1,22,2,23,15,24,14,25,21,26,8,27,6,28,25,29,14
185,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
186,MYC,2,1,3,1,4,1,5,3,6,4,7,4,8,0,9,3,10,4,11,6,12,6,13,0,14,12,15,8,16,12,17,8,18,4,19,14,20,1,21,18,22,5,23,21,24,21,25,13,26,23,27,20,28,7,29,11
187,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
188,MYC,2,0,3,1,4,0,5,4,6,4,7,4,8,0,9,3,10,7,11,7,12,6,13,0,14,12,15,8,16,12,17,8,18,1,19,14,20,1,21,18,22,3,23,21,24,21,25,13,26,23,27,20,28,7,29,28
189,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
190,MYC,2,1,3,0,4,1,5,2,6,2,7,1,8,4,9,5,10,2,11,8,12,10,13,4,14,2,15,13,16,4,17,1,18,9,19,15,20,3,21,8,22,16,23,16,24,7,25,19,26,22,27,18,28,3,29,9
191,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
192,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,12,20,17,21,14,22,3,23,12,24,20,25,10,26,2,27,19,28,1,29,12
193,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
194,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,7,9,1,10,4,11,6,12,4,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,18,22,5,23,7,24,22,25,8,26,11,27,1,28,26,29,27
195,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
196,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,9,16,8,17,14,18,7,19,10,20,7,21,18,22,5,23,3,24,0,25,8,26,11,27,1,28,26,29,27
197,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
198,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,12,18,15,19,12,20,16,21,14,22,3,23,12,24,23,25,11,26,14,27,19,28,1,29,5
199,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
200,MYC,2,0,3,1,4,0,5,3,6,1,7,0,8,3,9,3,10,8,11,7,12,4,13,10,14,10,15,10,16,9,17,5,18,15,19,7,20,14,21,19,22,5,23,17,24,15,25,22,26,21,27,19,28,11,29,5
201,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
202,MYC,2,0,3,1,4,0,5,3,6,1,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,7,20,14,21,19,22,7,23,12,24,15,25,22,26,21,27,19,28,11,29,8
203,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
204,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,9,12,1,13,3,14,1,15,7,16,2,17,3,18,16,19,12,20,0,21,15,22,13,23,1,24,23,25,20,26,12,27,0,28,20,29,3
205,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,5,13,9,14,13,15,12,16,3,17,2,18,17,19,2,20,2,21,13,22,1,23,18,24,1,25,15,26,4,27,23,28,10,29,19
206,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
207,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,11,14,1,15,0,16,9,17,12,18,11,19,12,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,2,29,12
208,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
209,MYC,2,0,3,1,4,0,5,3,6,4,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,12,17,5,18,6,19,7,20,14,21,19,22,7,23,12,24,15,25,13,26,21,27,19,28,11,29,28
210,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,19,24,4,25,12,26,7,27,3,28,23,29,17
211,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,12,18,15,19,12,20,16,21,14,22,20,23,4,24,23,25,11,26,0,27,15,28,1,29,12
212,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
213,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
214,MYC,2,0,3,1,4,2,5,1,6,3,7,6,8,2,9,2,10,3,11,0,12,3,13,2,14,7,15,11,16,7,17,4,18,12,19,8,20,5,21,17,22,0,23,2,24,10,25,9,26,3,27,24,28,4,29,16
215,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
216,MYC,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,5,11,7,12,0,13,3,14,13,15,12,16,2,17,11,18,14,19,9,20,17,21,5,22,12,23,12,24,20,25,10,26,2,27,25,28,18,29,10
217,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
218,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,9,12,1,13,3,14,12,15,0,16,2,17,16,18,1,19,9,20,0,21,14,22,12,23,12,24,20,25,4,26,21,27,19,28,11,29,21
219,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
220,MYC,2,0,3,2,4,0,5,0,6,5,7,0,8,2,9,2,10,3,11,0,12,3,13,9,14,7,15,11,16,7,17,15,18,12,19,6,20,2,21,17,22,0,23,2,24,18,25,16,26,25,27,7,28,8,29,2
221,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
222,MYC,2,1,3,1,4,0,5,3,6,1,7,0,8,0,9,4,10,9,11,9,12,1,13,11,14,8,15,7,16,2,17,3,18,16,19,13,20,0,21,15,22,11,23,8,24,9,25,20,26,16,27,25,28,20,29,20
223,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
224,MYC,2,0,3,1,4,0,5,3,6,4,7,0,8,0,9,4,10,5,11,9,12,1,13,3,14,12,15,7,16,2,17,3,18,1,19,7,20,0,21,15,22,11,23,8,24,9,25,4,26,21,27,19,28,11,29,21
225,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,5,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,4,25,1,26,1,27,3,28,1,29,17
